ID	CITY	STATE	LAT_N	LONG_W
5330	Washington	MI	43.819405	-86.927755
5331	Boston	GA	58.072094	-92.347948
5332	El Paso	PA	78.470919	-103.226696
5333	Nashville	MI	72.189734	-102.023591
5334	Detroit	OH	31.493164	-128.968118
5335	Oklahoma City	NY	79.449481	-96.150803
5336	Las Vegas	PA	32.897264	-88.065229
5337	Portland	NY	73.638014	-81.777587
5338	Memphis	FL	27.149145	-74.93058
5339	Louisville	OH	73.956109	-70.496326
5340	Baltimore	GA	53.718794	-109.2675
5341	New York	OH	26.975759	-81.888363
5342	Los Angeles	NY	26.79092	-119.871571
5343	Chicago	NY	68.583821	-82.832026
5344	Houston	CA	41.164769	-70.055155
5345	Phoenix	CA	42.036669	-79.869603
5346	Philadelphia	OH	75.628841	-75.77774
5347	San Antonio	PA	36.980524	-97.430709
5348	San Diego	CA	29.483019	-112.851742
5349	Dallas	PA	23.099051	-100.561067
5350	San Jose	IL	52.384658	-115.704706
5351	Austin	FL	73.661984	-75.2897
5352	Jacksonville	NC	50.939436	-83.612044
5353	Fort Worth	IL	42.666838	-125.292165
5354	Columbus	CA	27.752537	-114.215624
5355	Charlotte	IL	39.541408	-71.093231
5356	San Francisco	NC	25.616366	-113.117114
5357	Indianapolis	TX	61.038855	-83.701472
5358	Seattle	IL	72.551198	-94.876047
5359	Denver	PA	31.576554	-121.862316
5360	Washington	MI	29.904415	-101.316772
5361	Boston	FL	27.043758	-98.946464
5362	El Paso	TX	67.586402	-81.323673
5363	Nashville	OH	65.738776	-109.205563
5364	Detroit	NC	69.155165	-106.52842
5365	Oklahoma City	NC	57.808321	-92.172936
5366	Las Vegas	MI	65.812791	-99.493533
5367	Portland	NY	41.248353	-72.28332
5368	Memphis	GA	30.037702	-105.808457
5369	Louisville	OH	53.212201	-114.740009
5370	Baltimore	FL	38.327967	-113.556527
5371	New York	CA	36.292753	-81.972944
5372	Los Angeles	FL	33.02681	-97.406954
5373	Chicago	PA	51.285354	-73.814242
5374	Houston	CA	72.599184	-85.62732
5375	Phoenix	OH	71.981401	-87.47193
5376	Philadelphia	NY	69.403243	-90.753712
5377	San Antonio	TX	72.390292	-108.437484
5378	San Diego	GA	23.11517	-118.98995
5379	Dallas	IL	49.633084	-122.833632
5380	San Jose	MI	58.114644	-101.807475
5381	Austin	MI	79.490846	-111.922647
5382	Jacksonville	IL	28.650546	-87.052322
5383	Fort Worth	GA	49.149389	-129.261219
5384	Columbus	MI	47.081549	-75.289507
5385	Charlotte	GA	42.447267	-98.750618
5386	San Francisco	GA	23.28363	-126.741896
5387	Indianapolis	NY	78.706824	-129.358395
5388	Seattle	NC	77.131644	-85.610507
5389	Denver	MI	36.545975	-77.339636
5390	Washington	CA	54.659907	-102.633556
5391	Boston	MI	52.516094	-116.119851
5392	El Paso	MI	65.049431	-80.227699
5393	Nashville	CA	34.394855	-120.773948
5394	Detroit	NY	65.000264	-105.728092
5395	Oklahoma City	NY	43.92595	-100.374837
5396	Las Vegas	TX	78.031651	-127.545982
5397	Portland	CA	51.458232	-129.803665
5398	Memphis	TX	55.883036	-109.55636
5399	Louisville	PA	37.309393	-73.108509
5400	Baltimore	PA	20.311264	-97.668026
5401	New York	PA	71.73592	-98.737727
5402	Los Angeles	TX	46.350964	-76.642911
5403	Chicago	IL	49.770165	-74.703496
5404	Houston	PA	54.370088	-129.917434
5405	Phoenix	NC	75.138938	-100.395474
5406	Philadelphia	TX	35.084597	-122.677291
5407	San Antonio	IL	37.463274	-107.213277
5408	San Diego	IL	68.933071	-111.602935
5409	Dallas	CA	34.296344	-120.719418
5410	San Jose	NY	50.340309	-108.132628
5411	Austin	NY	44.094558	-84.533101
5412	Jacksonville	NY	53.74472	-74.33343
5413	Fort Worth	OH	75.795345	-127.267014
5414	Columbus	CA	64.898966	-109.960221
5415	Charlotte	PA	77.666433	-95.802879
5416	San Francisco	MI	78.009517	-84.797492
5417	Indianapolis	IL	66.947302	-125.09745
5418	Seattle	NC	66.356778	-127.892808
5419	Denver	FL	69.568695	-83.460792
5420	Washington	FL	73.6955	-107.057985
5421	Boston	IL	49.095862	-110.055133
5422	El Paso	GA	64.028694	-121.173224
5423	Nashville	OH	77.855274	-108.298955
5424	Detroit	PA	67.112789	-78.733128
5425	Oklahoma City	NY	48.988184	-128.529318
5426	Las Vegas	MI	68.982548	-72.124831
5427	Portland	GA	34.262191	-89.427796
5428	Memphis	CA	29.007418	-108.028071
5429	Louisville	GA	64.205662	-84.102792
5430	Baltimore	CA	60.870756	-116.041206
5431	New York	CA	44.838687	-85.214815
5432	Los Angeles	MI	38.013991	-107.933503
5433	Chicago	IL	32.227966	-71.600113
5434	Houston	PA	53.63268	-116.774676
5435	Phoenix	OH	25.998534	-77.175925
5436	Philadelphia	FL	79.980309	-126.479994
5437	San Antonio	CA	62.255607	-114.381489
5438	San Diego	FL	57.913998	-84.581126
5439	Dallas	NC	66.654166	-81.426758
5440	San Jose	CA	23.587829	-121.097193
5441	Austin	NY	36.418032	-128.715322
5442	Jacksonville	CA	64.923336	-74.735968
5443	Fort Worth	MI	48.331683	-103.378994
5444	Columbus	TX	49.474064	-70.202966
5445	Charlotte	IL	26.252676	-107.718412
5446	San Francisco	MI	54.399498	-105.250183
5447	Indianapolis	GA	61.1964	-93.371516
5448	Seattle	NC	43.142007	-90.016273
5449	Denver	NC	48.825079	-98.991028
5450	Washington	FL	68.830315	-116.248628
5451	Boston	MI	44.969756	-75.49586
5452	El Paso	NC	40.010001	-70.876457
5453	Nashville	MI	64.682107	-114.035556
5454	Detroit	CA	67.051936	-121.162466
5455	Oklahoma City	NY	26.949985	-90.519826
5456	Las Vegas	OH	24.238257	-81.892698
5457	Portland	PA	46.301208	-101.469175
5458	Memphis	NC	37.491697	-77.260002
5459	Louisville	NC	41.877092	-126.832713
5460	Baltimore	OH	44.028934	-122.401948
5461	New York	OH	35.016379	-80.614884
5462	Los Angeles	FL	56.856054	-118.328044
5463	Chicago	OH	23.810101	-114.641057
5464	Houston	IL	31.170966	-89.661327
5465	Phoenix	PA	77.27302	-124.293552
5466	Philadelphia	FL	44.564323	-118.641059
5467	San Antonio	NC	65.890953	-94.249883
5468	San Diego	FL	23.818126	-114.008758
5469	Dallas	TX	78.53405	-77.266915
5470	San Jose	IL	40.418705	-104.548526
5471	Austin	FL	43.232357	-106.892954
5472	Jacksonville	IL	35.229908	-109.692606
5473	Fort Worth	IL	39.04766	-103.292876
5474	Columbus	IL	65.989283	-105.996806
5475	Charlotte	CA	66.00625	-121.946253
5476	San Francisco	FL	29.942591	-102.53099
5477	Indianapolis	PA	68.698011	-79.019115
5478	Seattle	GA	56.483175	-118.880722
5479	Denver	TX	41.057106	-90.827428
5480	Washington	CA	56.394692	-79.119136
5481	Boston	NY	63.217547	-118.367623
5482	El Paso	FL	49.740937	-127.039211
5483	Nashville	TX	65.890927	-90.425662
5484	Detroit	CA	53.875127	-83.642307
5485	Oklahoma City	PA	78.27319	-109.852816
5486	Las Vegas	PA	41.610644	-105.495653
5487	Portland	GA	64.978641	-92.189676
5488	Memphis	FL	29.97442	-106.618437
5489	Louisville	MI	22.946668	-127.443269
5490	Baltimore	GA	22.020508	-73.949728
5491	New York	CA	34.356148	-70.021982
5492	Los Angeles	NC	39.545748	-106.093889
5493	Chicago	MI	48.761952	-116.528758
5494	Houston	OH	39.349789	-112.578732
5495	Phoenix	CA	58.030951	-86.43602
5496	Philadelphia	PA	48.284095	-94.189425
5497	San Antonio	NY	44.058599	-88.624718
5498	San Diego	FL	37.845802	-114.398527
5499	Dallas	OH	22.260652	-112.128587
5500	San Jose	CA	43.484765	-88.307332
5501	Austin	NY	40.587392	-121.212341
5502	Jacksonville	GA	26.514869	-87.041194
5503	Fort Worth	MI	67.619952	-102.314103
5504	Columbus	TX	58.644072	-116.897643
5505	Charlotte	PA	48.728252	-84.214068
5506	San Francisco	FL	63.763981	-120.566964
5507	Indianapolis	OH	67.862565	-91.721989
5508	Seattle	NC	31.606177	-109.701323
5509	Denver	TX	29.808093	-122.55979
5510	Washington	GA	64.413676	-99.778004
5511	Boston	CA	42.380213	-86.289892
5512	El Paso	CA	27.121581	-117.503682
5513	Nashville	NY	43.817497	-119.038526
5514	Detroit	CA	27.379541	-81.934511
5515	Oklahoma City	CA	77.384594	-112.082569
5516	Las Vegas	NY	71.607395	-84.168731
5517	Portland	TX	36.256136	-110.630139
5518	Memphis	CA	40.735687	-109.938872
5519	Louisville	PA	68.887287	-103.183184
5520	Baltimore	OH	28.744338	-70.754691
5521	New York	TX	29.500114	-94.691615
5522	Los Angeles	NC	28.087568	-114.394371
5523	Chicago	MI	28.33991	-84.394058
5524	Houston	CA	48.044934	-76.724017
5525	Phoenix	IL	72.716346	-78.431814
5526	Philadelphia	IL	77.493069	-79.24037
5527	San Antonio	GA	36.785675	-106.432067
5528	San Diego	TX	69.332634	-98.448901
5529	Dallas	MI	62.656653	-73.689299
5530	San Jose	OH	34.622458	-88.807942
5531	Austin	MI	67.718502	-83.824324
5532	Jacksonville	NC	31.017958	-88.949231
5533	Fort Worth	NC	57.633282	-80.547356
5534	Columbus	FL	50.712596	-102.794726
5535	Charlotte	TX	30.53438	-100.740103
5536	San Francisco	GA	38.168347	-96.420513
5537	Indianapolis	PA	33.418665	-105.143471
5538	Seattle	NC	79.298481	-83.039448
5539	Denver	MI	78.872903	-119.632428
5540	Washington	IL	78.031215	-76.657751
5541	Boston	CA	38.86608	-88.795845
5542	El Paso	TX	63.116505	-98.107503
5543	Nashville	NY	53.07562	-107.995004
5544	Detroit	NY	69.91707	-126.882807
5545	Oklahoma City	IL	56.417128	-91.759158
5546	Las Vegas	MI	24.929326	-97.050539
5547	Portland	CA	41.364887	-126.797286
5548	Memphis	NY	53.736371	-104.966064
5549	Louisville	NC	72.432676	-77.222157
5550	Baltimore	NY	56.003573	-96.476595
5551	New York	GA	22.891384	-100.463267
5552	Los Angeles	TX	60.499572	-124.59104
5553	Chicago	FL	68.221335	-77.652309
5554	Houston	PA	71.985087	-101.15405
5555	Phoenix	MI	67.562215	-120.918944
5556	Philadelphia	PA	37.466443	-84.067713
5557	San Antonio	TX	66.425034	-74.303253
5558	San Diego	NY	27.018769	-121.995136
5559	Dallas	IL	57.470243	-129.441487
5560	San Jose	IL	47.377713	-106.829223
5561	Austin	IL	77.926209	-84.686033
5562	Jacksonville	CA	76.393571	-105.27294
5563	Fort Worth	PA	35.949693	-93.302329
5564	Columbus	NC	56.01205	-98.043923
5565	Charlotte	NY	36.725367	-114.279724
5566	San Francisco	MI	32.85258	-93.964032
5567	Indianapolis	PA	49.033129	-126.261378
5568	Seattle	GA	43.768717	-72.86476
5569	Denver	IL	34.955219	-94.336447
5570	Washington	OH	51.429144	-78.772156
5571	Boston	IL	28.270548	-125.324927
5572	El Paso	MI	38.233985	-102.814018
5573	Nashville	NC	43.298297	-95.032488
5574	Detroit	NC	70.074501	-95.341004
5575	Oklahoma City	NY	21.893715	-109.028124
5576	Las Vegas	NC	30.866072	-75.712478
5577	Portland	TX	72.738522	-76.570388
5578	Memphis	NC	24.42145	-101.996351
5579	Louisville	GA	77.572879	-85.564502
5580	Baltimore	GA	51.144657	-127.702862
5581	New York	NC	75.700203	-74.735744
5582	Los Angeles	FL	27.747439	-96.73793
5583	Chicago	MI	39.177949	-122.055871
5584	Houston	NY	26.976411	-112.792552
5585	Phoenix	PA	76.094932	-129.486443
5586	Philadelphia	NC	31.578528	-102.757693
5587	San Antonio	PA	54.077077	-71.645536
5588	San Diego	OH	57.12844	-119.609044
5589	Dallas	TX	44.073347	-129.890282
5590	San Jose	IL	47.695503	-117.516205
5591	Austin	FL	62.262885	-106.430301
5592	Jacksonville	CA	75.622683	-70.048197
5593	Fort Worth	OH	47.112381	-83.069753
5594	Columbus	IL	28.935227	-129.649651
5595	Charlotte	GA	51.681772	-78.770619
5596	San Francisco	PA	54.227296	-99.252964
5597	Indianapolis	IL	26.060543	-97.38961
5598	Seattle	TX	47.783766	-97.541667
5599	Denver	MI	32.682494	-80.743794
5600	Washington	NC	53.238435	-97.589
5601	Boston	PA	62.903101	-92.843569
5602	El Paso	CA	32.377185	-122.799409
5603	Nashville	NY	69.500305	-80.472565
5604	Detroit	CA	40.424945	-102.630144
5605	Oklahoma City	NC	47.540995	-86.573585
5606	Las Vegas	FL	62.060204	-111.296222
5607	Portland	PA	51.784504	-127.771665
5608	Memphis	FL	39.614515	-127.986796
5609	Louisville	NC	67.930802	-87.623993
5610	Baltimore	NY	20.370997	-70.390219
5611	New York	OH	65.754199	-129.246773
5612	Los Angeles	OH	29.687085	-120.974627
5613	Chicago	TX	47.449849	-108.649989
5614	Houston	MI	69.881981	-129.969103
5615	Phoenix	TX	73.477961	-83.089253
5616	Philadelphia	NC	46.785894	-87.33077
5617	San Antonio	MI	60.317389	-78.535618
5618	San Diego	NY	40.486306	-89.920333
5619	Dallas	CA	58.510496	-124.020316
5620	San Jose	OH	33.688872	-95.573367
5621	Austin	CA	36.890985	-120.135787
5622	Jacksonville	GA	67.753695	-71.041019
5623	Fort Worth	TX	69.822602	-78.542234
5624	Columbus	NC	68.500586	-77.697446
5625	Charlotte	FL	63.051976	-84.306458
5626	San Francisco	TX	73.305068	-118.827245
5627	Indianapolis	IL	25.936338	-79.953171
5628	Seattle	PA	74.558365	-120.35067
5629	Denver	IL	39.001336	-114.203928
5630	Washington	GA	52.979476	-125.95042
5631	Boston	TX	77.184592	-89.58688
5632	El Paso	CA	43.473685	-79.97062
5633	Nashville	NC	47.965135	-117.116325
5634	Detroit	NC	23.393565	-77.382568
5635	Oklahoma City	PA	78.920432	-122.752893
5636	Las Vegas	NY	79.043356	-80.142327
5637	Portland	MI	77.723953	-87.128923
5638	Memphis	IL	78.946305	-97.031945
5639	Louisville	FL	35.559038	-71.308653
5640	Baltimore	TX	64.578698	-119.058211
5641	New York	GA	48.750993	-129.694627
5642	Los Angeles	CA	48.150811	-79.707533
5643	Chicago	NY	69.298021	-85.982356
5644	Houston	TX	32.743813	-85.607435
5645	Phoenix	MI	68.002712	-93.624222
5646	Philadelphia	MI	45.926305	-100.999321
5647	San Antonio	CA	72.601695	-84.31024
5648	San Diego	GA	47.629681	-111.606501
5649	Dallas	PA	43.92018	-89.241134
5650	San Jose	IL	23.014765	-108.079734
5651	Austin	PA	57.483194	-85.517053
5652	Jacksonville	FL	38.651321	-94.539254
5653	Fort Worth	IL	53.267247	-121.785122
5654	Columbus	PA	74.569749	-98.330686
5655	Charlotte	CA	52.983039	-95.96911
5656	San Francisco	CA	75.769368	-88.053383
5657	Indianapolis	CA	46.931524	-103.710204
5658	Seattle	NY	40.529293	-73.685365
5659	Denver	CA	30.300372	-122.496453
5660	Washington	GA	52.874111	-112.76846
5661	Boston	PA	38.476525	-79.659241
5662	El Paso	NY	32.008354	-108.262545
5663	Nashville	FL	56.447393	-114.478229
5664	Detroit	PA	20.867356	-124.144479
5665	Oklahoma City	TX	25.731201	-74.697567
5666	Las Vegas	NY	31.37409	-105.893927
5667	Portland	NC	72.147941	-97.595734
5668	Memphis	NY	51.095392	-101.053093
5669	Louisville	NC	62.304715	-98.016782
5670	Baltimore	GA	22.987665	-110.096572
5671	New York	NY	36.556458	-128.371808
5672	Los Angeles	NY	40.379259	-88.598931
5673	Chicago	PA	59.488911	-102.665919
5674	Houston	CA	26.342847	-70.509541
5675	Phoenix	IL	72.86054	-129.075949
5676	Philadelphia	CA	64.937189	-94.894415
5677	San Antonio	PA	79.879002	-72.66802
5678	San Diego	MI	46.875681	-80.601329
5679	Dallas	PA	46.071016	-94.374883
5680	San Jose	FL	29.228101	-114.833174
5681	Austin	CA	67.182964	-75.472122
5682	Jacksonville	FL	68.04474	-112.597068
5683	Fort Worth	OH	61.482484	-89.60317
5684	Columbus	NC	60.145353	-126.891121
5685	Charlotte	NY	37.435934	-75.4282
5686	San Francisco	MI	36.045531	-84.146257
5687	Indianapolis	GA	37.555408	-71.995309
5688	Seattle	OH	40.873463	-74.753699
5689	Denver	OH	51.440246	-118.601809
5690	Washington	TX	63.171913	-73.763117
5691	Boston	CA	73.837605	-89.393353
5692	El Paso	NY	55.144846	-81.514386
5693	Nashville	PA	33.13955	-98.772207
5694	Detroit	FL	58.721382	-88.688617
5695	Oklahoma City	GA	73.635482	-83.018769
5696	Las Vegas	NC	73.743603	-92.163288
5697	Portland	OH	31.757581	-112.568187
5698	Memphis	IL	75.998731	-91.526861
5699	Louisville	TX	55.29162	-108.749678
5700	Baltimore	FL	23.473862	-112.35962
5701	New York	OH	68.687052	-117.28125
5702	Los Angeles	IL	44.300174	-109.215055
5703	Chicago	IL	56.440149	-127.424358
5704	Houston	GA	73.089101	-85.332208
5705	Phoenix	GA	77.879768	-71.607961
5706	Philadelphia	IL	33.334115	-79.194362
5707	San Antonio	OH	40.754525	-123.641358
5708	San Diego	OH	39.969262	-129.723517
5709	Dallas	TX	65.652398	-88.326557
5710	San Jose	PA	36.929046	-113.63671
5711	Austin	MI	59.367526	-97.510956
5712	Jacksonville	NC	50.443929	-105.062388
5713	Fort Worth	CA	38.760418	-109.641535
5714	Columbus	OH	67.028117	-72.34263
5715	Charlotte	NY	28.042155	-104.350022
5716	San Francisco	IL	47.698794	-93.440465
5717	Indianapolis	PA	65.990761	-94.067854
5718	Seattle	FL	52.433281	-80.986147
5719	Denver	PA	77.996873	-100.363925
5720	Washington	MI	79.164451	-112.064478
5721	Boston	NC	78.915812	-127.680036
5722	El Paso	PA	55.964316	-107.129206
5723	Nashville	PA	47.371812	-95.933906
5724	Detroit	OH	69.157495	-105.366179
5725	Oklahoma City	FL	66.386345	-86.607149
5726	Las Vegas	NY	73.37391	-112.214523
5727	Portland	IL	68.973216	-126.746034
5728	Memphis	TX	69.410432	-102.511055
5729	Louisville	GA	69.579142	-112.86972
5730	Baltimore	TX	35.870204	-72.479733
5731	New York	NY	40.053562	-83.607443
5732	Los Angeles	NC	35.520036	-112.760019
5733	Chicago	PA	61.274035	-124.480207
5734	Houston	MI	66.533388	-116.649187
5735	Phoenix	NY	62.554801	-88.579259
5736	Philadelphia	MI	64.364419	-119.635335
5737	San Antonio	TX	30.903888	-80.786121
5738	San Diego	OH	30.825933	-78.372844
5739	Dallas	GA	46.309557	-125.882342
5740	San Jose	OH	49.338891	-70.355126
5741	Austin	MI	23.646685	-124.002364
5742	Jacksonville	FL	30.430518	-76.311631
5743	Fort Worth	TX	47.282956	-76.880843
5744	Columbus	NY	25.043031	-107.053117
5745	Charlotte	OH	61.540556	-115.60702
5746	San Francisco	MI	59.994552	-107.614844
5747	Indianapolis	TX	57.981562	-125.823172
5748	Seattle	TX	44.050381	-125.505768
5749	Denver	OH	38.079129	-116.438394
5750	Washington	GA	34.242764	-127.451336
5751	Boston	TX	38.269815	-104.265173
5752	El Paso	NY	53.531421	-108.68211
5753	Nashville	CA	37.130654	-129.876408
5754	Detroit	NY	55.464028	-108.338379
5755	Oklahoma City	GA	55.176074	-127.199665
5756	Las Vegas	NY	62.946981	-121.304957
5757	Portland	IL	46.968871	-92.903437
5758	Memphis	NY	35.27054	-107.76922
5759	Louisville	NY	50.68294	-111.862227
5760	Baltimore	TX	26.789878	-105.823617
5761	New York	PA	20.81655	-98.86427
5762	Los Angeles	NY	26.278839	-92.510566
5763	Chicago	NY	39.81847	-114.416973
5764	Houston	TX	36.072938	-70.304469
5765	Phoenix	FL	75.07569	-98.110279
5766	Philadelphia	TX	41.924288	-80.555398
5767	San Antonio	NY	33.634413	-101.607154
5768	San Diego	FL	72.126309	-87.605074
5769	Dallas	PA	71.029023	-86.54986
5770	San Jose	FL	41.697314	-122.76422
5771	Austin	MI	72.986222	-71.417236
5772	Jacksonville	NY	26.138388	-70.461762
5773	Fort Worth	MI	52.451738	-120.903492
5774	Columbus	NC	48.391462	-99.282796
5775	Charlotte	IL	50.863556	-123.399299
5776	San Francisco	OH	55.38614	-82.618643
5777	Indianapolis	IL	60.38825	-101.148144
5778	Seattle	PA	58.208836	-85.798454
5779	Denver	NY	35.297163	-78.461433
5780	Washington	MI	52.839996	-81.531224
5781	Boston	OH	78.586574	-71.038276
5782	El Paso	MI	49.961539	-114.249973
5783	Nashville	NC	22.406844	-97.444014
5784	Detroit	MI	26.745308	-77.520372
5785	Oklahoma City	NY	72.830222	-105.709918
5786	Las Vegas	IL	77.797001	-85.118299
5787	Portland	IL	44.048012	-89.572586
5788	Memphis	GA	22.190625	-114.249425
5789	Louisville	NY	39.07607	-109.373544
5790	Baltimore	OH	62.275506	-70.478057
5791	New York	NC	46.376773	-83.754297
5792	Los Angeles	IL	76.533087	-79.620406
5793	Chicago	GA	32.113242	-111.917535
5794	Houston	IL	71.756319	-121.682342
5795	Phoenix	CA	22.385234	-117.393277
5796	Philadelphia	PA	41.625676	-122.512015
5797	San Antonio	MI	40.422505	-90.363488
5798	San Diego	TX	67.702711	-127.941807
5799	Dallas	OH	57.010227	-94.270108
5800	San Jose	NY	77.920616	-122.79274
5801	Austin	FL	75.161303	-120.319448
5802	Jacksonville	MI	68.309162	-115.277871
5803	Fort Worth	MI	76.44816	-108.982323
5804	Columbus	OH	59.154863	-80.812757
5805	Charlotte	CA	34.60049	-104.851447
5806	San Francisco	FL	79.780918	-87.848827
5807	Indianapolis	NC	38.134597	-81.339573
5808	Seattle	PA	23.320881	-74.322316
5809	Denver	IL	55.721882	-107.135368
5810	Washington	OH	67.328109	-116.686639
5811	Boston	TX	53.210804	-77.991658
5812	El Paso	MI	48.312849	-101.090547
5813	Nashville	GA	68.947169	-105.323261
5814	Detroit	GA	68.703774	-78.192761
5815	Oklahoma City	CA	37.039385	-108.56253
5816	Las Vegas	CA	21.796354	-90.156687
5817	Portland	PA	29.678844	-72.427599
5818	Memphis	NC	62.867214	-118.345284
5819	Louisville	OH	36.676666	-74.375816
5820	Baltimore	CA	31.776518	-123.747634
5821	New York	OH	30.807821	-108.507659
5822	Los Angeles	TX	75.566707	-75.320879
5823	Chicago	OH	21.952866	-94.623508
5824	Houston	CA	59.681905	-70.33349
5825	Phoenix	TX	25.686798	-85.881676
5826	Philadelphia	CA	31.894444	-101.463529
5827	San Antonio	NY	43.202591	-74.870586
5828	San Diego	OH	49.111267	-102.550365
5829	Dallas	NY	28.519532	-121.994068
5830	San Jose	CA	68.837874	-128.853005
5831	Austin	NY	74.152748	-86.145221
5832	Jacksonville	GA	34.704208	-106.187239
5833	Fort Worth	NC	54.673397	-103.77516
5834	Columbus	TX	25.929599	-100.77022
5835	Charlotte	FL	74.55629	-81.319418
5836	San Francisco	PA	42.311379	-125.657991
5837	Indianapolis	CA	48.481745	-77.389811
5838	Seattle	TX	79.126374	-125.441262
5839	Denver	CA	79.853146	-121.765486
5840	Washington	GA	53.384287	-97.854741
5841	Boston	NY	79.937048	-76.463857
5842	El Paso	IL	40.572045	-102.099177
5843	Nashville	PA	69.465831	-90.188136
5844	Detroit	GA	48.066739	-75.616208
5845	Oklahoma City	IL	36.802812	-104.313751
5846	Las Vegas	FL	75.903666	-91.509481
5847	Portland	MI	76.873168	-102.514323
5848	Memphis	GA	24.970245	-118.018907
5849	Louisville	OH	71.997456	-128.76838
5850	Baltimore	NY	56.801258	-79.014138
5851	New York	CA	59.140427	-112.72121
5852	Los Angeles	NY	51.524655	-93.376291
5853	Chicago	MI	49.854894	-116.939141
5854	Houston	CA	59.780825	-84.69335
5855	Phoenix	GA	61.811311	-93.289362
5856	Philadelphia	MI	63.947172	-110.980091
5857	San Antonio	TX	35.43546	-115.235392
5858	San Diego	PA	69.417047	-126.17464
5859	Dallas	FL	39.574945	-121.174494
5860	San Jose	PA	61.627584	-82.486724
5861	Austin	FL	23.373316	-107.130979
5862	Jacksonville	CA	43.304102	-118.884424
5863	Fort Worth	PA	74.671637	-81.455892
5864	Columbus	TX	58.860148	-82.476839
5865	Charlotte	NY	46.726642	-74.386488
5866	San Francisco	OH	21.850092	-121.032975
5867	Indianapolis	NY	55.599505	-82.288779
5868	Seattle	NC	34.15086	-108.420124
5869	Denver	NC	45.036948	-82.623538
5870	Washington	OH	41.533618	-116.07155
5871	Boston	OH	75.481699	-106.566579
5872	El Paso	GA	42.692787	-85.920851
5873	Nashville	IL	75.883141	-125.70876
5874	Detroit	FL	57.011104	-73.945953
5875	Oklahoma City	GA	22.010185	-77.660325
5876	Las Vegas	NC	34.807484	-81.707771
5877	Portland	OH	42.169561	-83.445169
5878	Memphis	FL	66.15333	-71.720109
5879	Louisville	FL	65.397143	-111.502137
5880	Baltimore	TX	37.422716	-77.318746
5881	New York	PA	44.984482	-122.29033
5882	Los Angeles	TX	22.097275	-106.28681
5883	Chicago	TX	57.528969	-122.07478
5884	Houston	MI	63.938832	-118.789387
5885	Phoenix	NY	54.061392	-123.966388
5886	Philadelphia	PA	23.203394	-86.097268
5887	San Antonio	NY	50.972787	-85.618446
5888	San Diego	GA	20.17331	-117.368936
5889	Dallas	PA	28.763413	-122.720286
5890	San Jose	OH	22.299468	-120.244957
5891	Austin	GA	55.622981	-115.163806
5892	Jacksonville	TX	42.134695	-114.516304
5893	Fort Worth	NC	24.438402	-79.608141
5894	Columbus	NY	58.824974	-119.578913
5895	Charlotte	NY	59.785139	-105.387734
5896	San Francisco	FL	75.77809	-129.372927
5897	Indianapolis	TX	75.169422	-88.553414
5898	Seattle	FL	33.919738	-91.788265
5899	Denver	MI	45.162881	-73.044818
5900	Washington	GA	68.472334	-111.870911
5901	Boston	TX	74.361181	-126.519822
5902	El Paso	GA	65.281991	-84.891334
5903	Nashville	OH	36.539278	-98.744383
5904	Detroit	TX	75.462399	-106.586469
5905	Oklahoma City	FL	28.592463	-119.474816
5906	Las Vegas	MI	53.055407	-90.38156
5907	Portland	FL	25.537453	-104.042842
5908	Memphis	NC	20.202304	-101.779559
5909	Louisville	OH	35.563909	-85.345192
5910	Baltimore	OH	69.09775	-117.256801
5911	New York	PA	68.731556	-87.660465
5912	Los Angeles	GA	29.864665	-111.209615
5913	Chicago	TX	68.029944	-110.778591
5914	Houston	GA	71.100381	-114.144949
5915	Phoenix	CA	20.166632	-106.885711
5916	Philadelphia	OH	75.419399	-82.617554
5917	San Antonio	TX	54.726206	-109.656539
5918	San Diego	TX	34.003734	-87.313061
5919	Dallas	MI	56.688697	-129.440334
5920	San Jose	NC	28.475796	-88.357201
5921	Austin	CA	35.560764	-128.466036
5922	Jacksonville	FL	59.498116	-123.740809
5923	Fort Worth	TX	73.313474	-83.364774
5924	Columbus	MI	57.561009	-122.112419
5925	Charlotte	OH	31.767827	-91.703379
5926	San Francisco	MI	34.675744	-107.289594
5927	Indianapolis	IL	51.451996	-75.522554
5928	Seattle	FL	34.799964	-77.243042
5929	Denver	OH	43.060314	-93.276494
5930	Washington	MI	44.586859	-78.538094
5931	Boston	TX	27.179955	-78.047791
5932	El Paso	OH	75.027173	-128.732671
5933	Nashville	MI	29.534083	-121.17895
5934	Detroit	NC	64.918449	-123.500212
5935	Oklahoma City	GA	33.145437	-120.130138
5936	Las Vegas	TX	30.390961	-128.925358
5937	Portland	IL	53.545728	-91.617145
5938	Memphis	CA	74.585213	-109.81403
5939	Louisville	CA	43.753108	-79.301001
5940	Baltimore	CA	28.129998	-95.01364
5941	New York	MI	56.106064	-101.428625
5942	Los Angeles	CA	42.933069	-115.076867
5943	Chicago	PA	38.980882	-113.352124
5944	Houston	CA	56.054226	-123.04889
5945	Phoenix	NC	23.635212	-129.665875
5946	Philadelphia	OH	69.479341	-128.199327
5947	San Antonio	OH	31.890937	-101.811172
5948	San Diego	GA	57.911911	-76.76158
5949	Dallas	FL	25.136285	-93.644225
5950	San Jose	TX	72.719271	-70.948678
5951	Austin	PA	26.556519	-112.323245
5952	Jacksonville	OH	41.199975	-83.101274
5953	Fort Worth	NC	58.565452	-88.511413
